date,qc00000132,qc00000135,qc00000207,qc00000208,qc00000211,qc00000219,qc00000230,qc00000231,qc00000235,qc00000237,qc00000238,qc00000240,qc00000241,qc00000247,qc00000248,qc00000250,qc00000255,qc00000278,qc00000281,qc00000301,qc00000304
20/10/2006,0,0,0,0,23.4,0,0,0,0,0,0,0,0,0,0,0,0,50,0.5,NA,0
21/10/2006,0,0,0,0,1,3.1,0,0,0,0,0,0,0,0,0,0,0,0.3,0.4,NA,1.9
22/10/2006,0,0,0,0,0,1.8,0,0,0,0,0,0.8,0,0,0,2.2,0,2.4,0,NA,4
23/10/2006,0,0,0,0,0,13.1,0,0,0,0,0,0,1.2,0,0,1.9,0,0,0,NA,2.5
24/10/2006,0,0,0,0,0,0,0,0,0,2.5,0.9,25.1,0.01,0,2.8,25,0,0.3,0,NA,0.6
25/10/2006,0,0,0,0,0,1.8,0,0,0,0,0,0.8,0,0,0,0,0,0,1.3,NA,1.2
26/10/2006,0,0,0,0,7.9,9.4,0,0,0,0.5,0,4.7,1.5,0,0.7,0.7,0,0,1.9,NA,0.2
27/10/2006,0,0,0,0,0,1.5,0,0,0.2,1,0,2.9,0.1,0,0.5,7.3,0,0,0,NA,0.4
28/10/2006,0,0.2,0,0,17.2,26,0,0,0,0,0,26.7,0.01,0,0,11,0,11,35.8,NA,0
29/10/2006,0,0,0,0,0.4,10,0,0,0,8.8,0,11.2,0,0,0,28,0,0,0.9,NA,0
30/10/2006,0,0,0,0,18.2,4.1,0,0,0,0,0,0,0,0,0,0,0,2.7,2.3,NA,0
31/10/2006,0,0,0.3,0.2,0,1.8,0.1,0,0,0,0.6,0.8,0,0.6,0.1,0,0,0.6,0,NA,0.5
1/11/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,0,NA,0
2/11/2006,0,0,0,0,8.9,0.7,0,0,0,0,0,0,0,0,0,0,0,1.6,0,NA,0
3/11/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.6,4.5,NA,0
4/11/2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.4,NA,0
5/11/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
6/11/2006,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
7/11/2006,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,4.2,13.8,NA,0
8/11/2006,0,0,0,0,0.01,35.7,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6,NA,0
9/11/2006,0,0,0,0,15.3,15.5,0,0,0,0,0,8.6,0.2,0,0,0,0,2.5,0,NA,9.5
10/11/2006,2.3,1.3,0,0,0,0,0,0,0,0.4,0,4.9,0.01,0,0.5,0,0,1,15.4,NA,4.2
11/11/2006,0,0,0,0.2,94.2,39.3,0,0,2,21.4,3.4,16.5,2.9,0,9.8,45.6,8.8,70,60.2,NA,20.6
12/11/2006,0,0,0,0,3.5,15.5,0,0,0,6.2,3.4,1,0,0,2.4,2.1,0.01,6.6,0.4,NA,4.5
13/11/2006,0,0,0,0,0,0,0,0.01,0,16.7,2.4,15.6,5.7,0,18.9,30.3,0,0,0,NA,0
14/11/2006,0,0.3,0,0,0,9,0,0,0,0.2,0,1.8,0,0,0.5,3.5,0,0,0,NA,0
15/11/2006,0,0,0,0,0.8,5.3,0,0,0,0,0,9,0,0,0,28.1,0,0,0,NA,1.5
16/11/2006,0,0,0,0,0,11.9,0,0,0,0,0,2.5,0.6,0,0.1,18.5,0,0,0,NA,1.2
17/11/2006,0,0,0,0,0,1.7,0,0,0,0.3,0,0,0,0,0,0,0,0,0,NA,0
18/11/2006,0,0.3,0,0,30.3,4.7,0,0,0,0,0,0,0,0,0,4,0,38.2,26.1,NA,0.5
19/11/2006,0,0,0,0,11.4,4.1,0,0,0,7.7,0,6,0.7,0,0.1,6,0,0,0,NA,5.5
20/11/2006,0,0,0,0,0,0,0,0,0,0,0,2.5,0.01,0,0.6,8.1,0,0.3,0,NA,0.2
21/11/2006,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,NA,0.2
22/11/2006,0,0,0,0,0,0,0,0,0,5.5,0,0,12.3,0,1.9,0,0,0,0,NA,0
23/11/2006,0,0,0,0,0.01,0.3,0,0,0,10.4,0,5,0,0,5.1,0,0,10,2.7,NA,0.4
24/11/2006,0,0,0,0,12.8,1.4,0,0,0,4.1,0,1.5,4.3,0,1.8,0.6,0,49.5,0,NA,2
25/11/2006,0,0,0,0,0,0.4,0.8,0.01,0,1,4.7,0,0,0,1.1,0.4,0,4.5,2.5,NA,0.9
26/11/2006,0,0,0.3,4.1,0,0.5,0,0.01,0,2.8,0,1.3,0.01,0,0.8,0,0.6,29,0.6,NA,1.7
27/11/2006,1.1,3,0,0.1,8.1,0,0,0.01,0,6.6,0.6,6.2,0.8,0,22.5,9.6,0.2,0,0,NA,2.4
28/11/2006,0,0,0,0,0.01,1.1,0.01,0.01,0,10,0,6.1,2,0,5.9,11.3,0,0.5,0,NA,0.9
29/11/2006,0,0,0,0,14.7,2.4,0,0,0,3.8,0,10.2,0,0,3.9,3.4,0.1,6.4,8.7,NA,4.2
30/11/2006,0,0,0,0,10.6,9.8,0,0,0,1,0,0.4,0,0,0.1,1.2,0,21,7.5,NA,0
1/12/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,NA,6.7
2/12/2006,0,0,0,0,0.01,0,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0,NA,0.2
3/12/2006,0,0,0,0,20.5,0,0,0,0,0,0.4,13.8,0,0,0.3,6.7,0,0.4,0,NA,0.1
4/12/2006,0.6,0.2,0,0,1.3,3.2,0,0,0,0,0,0.8,0,0,2.2,0,0,0,26.1,NA,0.5
5/12/2006,0,0,0,0,7.6,24.4,0,0,0,0,0,20.8,0,0,0.9,5,0,13.8,14.3,NA,0
6/12/2006,0,0.2,0,0,0,18.6,0,0,0,7.8,6,34.6,0.3,0,0.3,21.9,0,5.4,1,NA,1.1
7/12/2006,0,0,0,0,3.8,20,0,0,0,0.7,0,4.4,0,0,5.8,0.5,0,0.3,7.4,NA,0.3
8/12/2006,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,NA,0
9/12/2006,0,0,0,0,0,17.3,0,0,0,0,0,0,0,0,0,0,0,4.7,0.4,NA,0.3
10/12/2006,0,0,0,0,0.8,2.8,0,0,0,0,0,0,0,0,0,0,0,4.7,0,NA,0
11/12/2006,0,0,0,0,4.9,12.7,0,0,0,0,0,0.1,0,0,0,4.5,0,20,15.6,NA,0.2
12/12/2006,0,0,0,0,0.4,8.1,0,0,0,0,0,0,0,0,0,0.7,0,16,0.8,NA,9.1
13/12/2006,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,NA,0
14/12/2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0.7,NA,0
15/12/2006,0,0,0,0,9.1,0.2,0,0,0,0,0,0.1,0,0,0.3,0,0,24.6,0,NA,0.5
16/12/2006,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.2,3,0,4,6.6,NA,4.8
17/12/2006,0,0,0,0,0,1.1,0,0,0,0,0,1.8,1.1,0,0,0,0,0,8.8,NA,0
18/12/2006,0,0,0,0,0,5.3,0,0,0,0,0,3.3,0,0,3.2,0,0,1.3,23.4,NA,0
19/12/2006,0,0,0,0.1,0,4.1,0.01,0.01,3.7,21.8,7,13.8,0.01,0,6.3,3.8,0.1,5,3.5,NA,4.4
20/12/2006,0,0,0,0.8,0,0,0.01,0.01,0,13.2,7,3.6,0,0,10,3.5,0,10.3,0.6,NA,7.4
21/12/2006,0,0,0.6,3.3,0.9,4.4,4.1,0,1.9,31.1,26.9,11.9,2,0.01,15.7,18.1,1.6,18.3,1.3,NA,5.7
22/12/2006,0,0,0,0,0,8.2,0,0,0,20,0,4.4,0,0,11.2,0.4,0.1,0,0.2,NA,1.3
23/12/2006,0.4,2.7,0,0,0,1.3,0,0,0,0,0,0.7,0,0,0.7,3.4,0,0,0,NA,1.2
24/12/2006,0.6,1.5,0,0,0,0,0,0,0,5,3.5,5,0,0,3.5,0.8,1.1,0,0,NA,8.1
25/12/2006,0,0,0,0,0,8.5,0,0,0,45.4,3.9,23.6,0,0,3.4,19,0,9.5,4.2,NA,1.9
26/12/2006,0,0,0,0,0.01,18.2,0,0,0,51.9,4.9,8.6,2,0,6.7,8.3,0.01,25.9,8.2,NA,7
27/12/2006,0,0,0,0,0,2.3,0,0,0,20.2,2.1,7.5,0,0,1.6,1.2,0,2,0,NA,12.3
28/12/2006,0,0,0,0,10.1,23.3,0,0,0,0,4,5.8,0,0,0,2.4,0,2.3,3.7,NA,5.5
29/12/2006,0,0,0,0,0.5,2.1,0,0,0,0,0,3,0,0,0.1,2,0,0,4.2,NA,2.9
30/12/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,8.4,NA,0
31/12/2006,0,0,0,0,4.3,9.8,0,0,0,1,0,16.6,0,0,1.9,6.9,0,2.8,0.5,NA,0.2
1/01/2007,0,0,0,0,0,7.9,0,0,0,0,0,7.8,0,0,0,10.2,0,35.7,0,NA,0
2/01/2007,0.6,0,0,0,19.2,24.7,0,0,0,0,0,4.9,0.01,0,0.1,11.6,0,30,4.8,NA,0
3/01/2007,0,0,0,0,28.8,4.2,0.01,0,0,0,0,8,0,0,0,5,0,14.2,6.2,NA,1.3
4/01/2007,0,0.2,0,0,1.8,1.1,0,0,0,0,0,3.5,0,0,0,1.7,0,4.9,2.1,NA,0.1
5/01/2007,10.8,15.2,0,0,0,3.5,0,0,0,0,0,1.8,0,0,0,0.9,0,4.2,1.2,NA,6
6/01/2007,0,1.4,0,0,0,1.1,0,0,0,0,0,1.1,0,0,0,2.8,0,1.8,2,NA,0.2
7/01/2007,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0.3,3.3,0,6.2,0,NA,2
8/01/2007,0,0.8,0,0,0,2.2,0,0,0,14.3,0,1,0,0,3.8,1.4,0,38.8,0,NA,7
9/01/2007,0,0,0,0,1.6,1.7,0,0,0,3.5,0,9.4,0,0,2,2.9,0,0.3,3,NA,0.6
10/01/2007,3.1,0,0,0,0,45.2,0,0,1.6,0,0.3,6.5,0.4,0,1.9,4.7,0,7.3,21.6,NA,0.5
11/01/2007,0,0,0,0,6.1,7.7,0.01,0,0,0,0,0.9,0.01,0,0,5.7,0,1.2,1.6,NA,1.1
12/01/2007,0,0,0,0,0,17.4,0,0,0,0,0,1.3,0,0,0,4.2,0,6.3,2.8,NA,0
13/01/2007,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1.6,0.2,0,0,0,NA,0
14/01/2007,0,0,0,0,0,9.7,0,0,0,0,0,2.5,0,0,5.6,0.8,0.7,0.3,0,NA,0
15/01/2007,0,0,0,0,0,11.7,0,0,0,0,0,1.1,0,0,2,4.4,0,3.6,6,NA,0
16/01/2007,0,0,0,0,0,18,0,0,0,0.8,0,2.4,0,0,0.2,6.1,0,1.3,21.6,NA,0
17/01/2007,34.4,26,0,0,0.7,10.1,0,0,0,3.7,0,4,0.01,0,4,13.2,0,13.3,0,NA,4.5
18/01/2007,7.1,13.7,6.2,2.1,1.2,4.7,3.7,2.3,1.8,7.8,0,15.6,3,3.3,14.4,10.4,8.6,0,3.1,0,7.4
19/01/2007,0,0,0,0.2,0,5.3,0.01,0,14,8,8.4,3.8,1.7,0,1,0.9,9.2,1.9,1.3,0,10.8
20/01/2007,0,0,0,0,3.6,9.4,0,0,0,0,0,4.4,0,0,3.9,3.6,0,0.6,4.6,0.8,2.6
21/01/2007,0,0.3,0,0,0.8,0,0,0,8,5.6,0.3,1,0,0,8,1.1,2,26.1,6.2,0.8,15.6
22/01/2007,0,0,0,0,14.4,9.8,0,0,0,0.6,5.3,2.4,0,0,0.5,5.7,0,26,1.4,0,1.6
23/01/2007,0,0.2,0,0,0,0,0,0,0,0,0,0.3,0,0,1.6,4.4,0,5.5,1.9,0,1.8
24/01/2007,0,0.1,0.3,4,0,7.8,0.01,0.01,3.9,8.1,7.2,1.6,9,0,11.5,2.6,2.2,0.5,11.7,0.9,5.1
25/01/2007,8.8,8.1,0,0.1,13.8,11.1,0.01,0,4.9,41.3,10.9,21.4,10.7,0,15.7,17.2,1.5,1.9,0.8,2.4,14
26/01/2007,1.1,0.8,0,0,12.7,3.4,0.01,0.01,4.5,43.5,9.4,15.7,0,0,14.7,6,3.1,0,2.4,0,4.3
27/01/2007,0,0,0,0,0,0.9,0,0,0.3,1.5,0,2.3,0,0,3.3,2.6,0,1.5,0,0,1.1
28/01/2007,1,0,0,0,0,0.5,0,0.01,0.1,9,5.5,4.5,0,0,1.6,6.1,0,0,0,0,4.4
29/01/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
30/01/2007,0.3,0,0,0,0.8,0.8,0.01,0,0,5.2,0,3.7,0,0,2,9.3,0,0.9,0,0,1.3
31/01/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,0,4.3,6.6,0,1.8
1/02/2007,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,2.6,0,38.5,0.6,0,1
2/02/2007,0,0,0,0,0.01,2.5,0.01,0,0,0,0,3.9,0,0,0.3,1,0,0,3.3,0,0
3/02/2007,0,0,0,0,0,1.8,0.01,0,0,0,0,10.2,0,0,0,2,0,0,0,0,0.6
4/02/2007,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,2.5
5/02/2007,0,0,0,0,0,0,0,0,0,1.1,0,5.1,0,0,10.9,0,0,0,0,0,0
6/02/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0
7/02/2007,0,0,0,0,0,15.6,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
8/02/2007,0,0.6,0,0,4.4,2,0.01,0,3.8,3.2,0,12.3,1.5,0,2.6,5.4,0.01,0,0,0,0.4
9/02/2007,0,0,0,0,0,2.1,0,0,4.1,35.4,4.6,11.8,1.8,0,13.6,2.7,2.5,15.8,0,0,6.8
10/02/2007,0,0,0,0,0.01,16.1,0.01,0,0,0,0,9.3,2.8,0.01,2.1,10.7,0.01,0.7,0.5,0,0.8
11/02/2007,0,0,0,0,0,2,0,0,0,0,0,3.3,0,0,0.1,0.4,0,3,1.5,0,0
12/02/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
13/02/2007,0,0,0,0,0,0.5,0,0,0.3,29.5,6.6,16.4,0.3,0,7.3,5.7,0.1,0,0,0,5.4
14/02/2007,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,1.3,7,0,0,0,0,0
15/02/2007,0,0,0,0,0,18.7,0,0,0,0.7,0,0,0,0,30.3,0,0,11.3,0,0,0
16/02/2007,7.2,0,0,0,0,0,0,0,0.8,3.6,1.9,0,0,0,14.8,0,0,41.8,0,0,0
17/02/2007,0,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0.6,11,0,0,0
18/02/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0,0,0,0,0,0
19/02/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,0,0,0
20/02/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0
21/02/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2007,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,1.1,0,0,4.3,0,0,0
23/02/2007,0,0,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0.5,12.2,0,0
24/02/2007,0,0,0,0,1.3,0.3,0,0,0,0,0,3.5,0,0,0,1.6,0,0,0,0,0
25/02/2007,0,0,0,0,21.6,13.5,0,0,0,0,0,2.2,0,0,0.1,3.7,0,20.3,15.7,0,0
26/02/2007,0,0,0,0,0,13.9,0,0,0,0,0.5,4.2,0,0,0,1.1,0,2.5,2.7,0,0.01
27/02/2007,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,2.7,0,0.3,0.5,0,0
28/02/2007,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0.6,0,0,0,0,0
1/03/2007,0,0,0,0,0,0,0,0,0,0,0,7.8,0,0,0.1,2.3,0,0,27.8,0,0.4
2/03/2007,0,0,0,0,0.01,0.01,0,0,0,0,0,3.3,0,0,0,0,0,31.2,0,0,0
3/03/2007,0,0,0,0,0,7.4,0,0,0,0,0,2.3,0.01,0,0,0.2,0,0.4,7.6,0,0.2
4/03/2007,0,0,0,0,67.3,7.8,0.01,0,0,0,0,1,0.01,0,1.7,3.8,0,17.8,9,0,25.4
5/03/2007,1.1,1,0,0,0,13.6,0,0,5.5,7.8,0,1.3,0,0,5.7,1.3,2,18.5,0,1,5.3
6/03/2007,10.4,14,0,0,3.8,13.7,0,0,18.8,17.1,7,16.6,4.7,0.01,21,9.9,1.9,4.8,0,0,7.1
7/03/2007,2.6,2.5,0,0,22.9,14.6,0,0,2.7,7,0.6,1.1,1,0,5.9,7.6,0.1,9.7,0,0.01,7.1
8/03/2007,1.7,1.9,0,0,0.01,0.6,0,0,0.5,5.8,0,0,0,0,2.1,0,0,0,11.9,0,2.7
9/03/2007,0,0,0,2.1,4.2,0.4,0,0,2.7,0,1.5,0.6,0,2.5,0.9,1.2,5.7,0,0,0,22.5
10/03/2007,2.8,0.7,0.6,0,0,4.4,0,0,4.2,11.6,4.2,0.1,0,0,3,1.5,1.3,0.4,4.7,1.5,5.3
11/03/2007,6.8,10.6,0,1.5,0.01,0.9,1,0,2.9,9,0.9,6.5,0,0,1.3,4.5,0.3,10.5,1.4,0.01,19.3
12/03/2007,8.9,15.2,0,5.2,0,0,0.6,0,21.4,45.1,9.9,0,0,1.5,0.1,1,0.2,0,0,0,12.1
13/03/2007,0,0,2.7,8.4,1.4,0,2.4,0,58,48.6,11.9,10.9,0.01,0.8,39.2,15.7,24.4,0,0,0,8.8
14/03/2007,5.5,17.3,0,0,0.01,20.6,0.01,0,1,13,31.5,19.4,0,0,14,29,0.01,0.3,0,0,6.3
15/03/2007,0,0,0,0,0,0,0,0,0,19.9,1.3,4.4,0,0,5.1,2.6,0.4,0,1.1,0,0.6
16/03/2007,0,0,0,0,0,0.5,0,0,0,8.9,0.9,0,0,0,7.3,0,0,61.6,0,0,1.5
17/03/2007,0,0,0,0,0,0,0,0,0,20,2.7,2.4,0,0,28.6,0,0.7,1.2,0,0,10
18/03/2007,0,2.1,0.4,0,46.1,25.9,0,0,0.5,0.4,0,0,0,0,6.7,2.2,0.3,105.8,1.4,0,8.4
19/03/2007,0,0.3,0,0,16.2,6.6,0,0,0,0,0,13.9,0,0,0,4.5,0,37,1.3,0,6
20/03/2007,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.3,0,0,0,0,0,0
21/03/2007,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,5.8,0,0,0,0,0,0.2
22/03/2007,0.7,1.4,0,0,1.1,0.7,0,0,0,64.2,10.1,12.3,2.7,0,22.5,34.8,0,61.4,0,0,6.3
23/03/2007,0,0.8,0,0,0,12.1,0,0,1.6,22.4,0,2.4,0,0,8.2,11.4,0.2,9.5,60.3,0,0.4
24/03/2007,0,0,0,0,0,5.6,0,0,0,3.6,0,3.8,0,0,0.9,0.9,0,3.5,0,0,0.4
25/03/2007,0,0,0,0,0,0,0,0,0,16.4,0,0.2,0,0,11.5,0.7,0,0,0,0,0
26/03/2007,13.6,33.3,0,0.1,1.2,5.4,0,0,0,13.5,4.9,2.1,2.9,0,7.8,5.3,0,0,0,0,5.9
27/03/2007,2,3.2,0,0.3,3.8,8.9,0.01,0,0.5,21.7,0,19,29.2,0,21.1,33.1,0,1.2,1.8,0,9.1
28/03/2007,0,0,0,1,5.3,12.9,0.01,0,1.7,29.3,3.9,5.4,0,0,6.9,7.6,0,47,7,0,1.1
29/03/2007,0,0,0,0,2.8,14.9,0,0,1.2,0.5,0,6.4,1.9,0,4.8,6.7,2.8,4,1.4,0,3.5
30/03/2007,0,0,0,0,0,0,0,0,0,8.4,0,0,0,0,1.2,0,0,0.2,1.5,0,1.4
31/03/2007,0,0,0,0,0.6,13.4,0,0,0,30.9,1.7,0.9,0,0,4.2,2.6,0,26.5,8.3,0,5.1
1/04/2007,0,0,0,0,0.7,15.3,0,0,0.9,0,0.3,3.5,0,0,0.5,9,0,12.5,3.5,0,3.4
2/04/2007,0,0,0,0,0,0,0,0,0,2.9,0,0.1,0,0,0,5,0,0,0,0,8.2
3/04/2007,0,0,0,0,0,0,0,0,0,5.8,0,3.4,13.9,0,4.9,9.5,0,0,0,0,1.8
4/04/2007,0,1.2,0,0,0,0,0,0,0,5.1,0,4,28,0,5.4,7,0,0,0,0,9.5
5/04/2007,0,0,0,0,37.8,28,0,0,0,13.3,3.5,15.7,1.9,0,23.1,28.7,0,36.5,16.1,0,1.6
6/04/2007,0,0,0,0,0,0,0,0,0,0,0,1.3,0.01,0,0,3.8,0,0,9.7,0,0
7/04/2007,0,0.9,0,0,0,1,0,0,0,12,2.8,0.8,0,0,10.2,6,0,39.9,14.6,0,0.9
8/04/2007,1.5,1.7,0.9,0,1.3,9.2,0.01,0.5,1.2,39.8,1.2,0.7,4,3,6.2,0.6,0,106.4,0,0,21
9/04/2007,0,1.5,2.6,1.4,30.6,63.4,0.01,3,0.9,24.5,11.1,19.7,9.4,2.4,5.5,17.8,0.4,50,5,0.01,3
10/04/2007,0,0,0,0,0,0,0,0,0,2,0,0.9,2.4,0,13.5,4.7,0,25.9,0,0,4.6
11/04/2007,0,0,0,0,0,4.2,0,0,0,1,0,8.5,0,0,1.3,3.6,0,0,0,0,0.8
12/04/2007,0,0,0,0,0,0,0,0,0,8.6,4.1,3.1,0,0,0.7,6.2,0,0.8,3.6,0,2.8
13/04/2007,0,0,0,0.2,11,0.3,0,0,0,19.6,3.7,1.4,8.1,0,6.8,1.3,0,1.7,0,0,13.7
14/04/2007,0,0,0,0,0.01,3.2,0,0,0,0,0,4.6,1.1,0,4.5,10.3,0,139.3,0,0,4
15/04/2007,0.7,0,0,0,22.1,0,0,0,0,9.9,0,5,1.4,0,1.1,1.7,0,16.5,0,0,1.7
16/04/2007,0,0,0,0,0,0,0,0,0,3.9,0,2.6,0,0,0,0,0,41.4,0,0,0
17/04/2007,0,0,0,0,0.01,6.1,0,0,0,0,0,11,0,0,1.4,0.5,0,0,9.2,0,0
18/04/2007,0,0,0,0,0,1.8,0.01,0,0,0,0,1.2,0,0,1.2,0.6,0,0.3,6.4,0,0
19/04/2007,0,0,0,0,2.9,2.5,0,0,0,0,0.8,1.7,2.5,0,1.5,3.5,0,3,0,0,0
20/04/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,6,0,0,0
21/04/2007,0,0,0,0,10.7,1.2,0,0,0,1.1,0,0,0,0,2.2,0,0,0,1.2,0,0
22/04/2007,1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,3.7,1.4,0,0
23/04/2007,0,0,0,1.7,0,9.9,0.01,0.5,0,9.9,1.3,0.1,7.3,2,9.5,0,0,7.8,2.3,0,6.2
24/04/2007,0,0,0,0,0,0,0.01,0,0.8,8.1,4.1,1.5,5,0,2.8,6.2,0,9.1,0.5,0,1.9
25/04/2007,0,0,0,0,0.3,0,0,0,0,0.9,0,0.2,0,0,3.2,0,0,0,0.2,0,2.4
26/04/2007,0,0,0,0,0.8,11,0,0,0.1,18.5,12.1,3,3.5,0,7.4,6,0.4,0.8,1,0,0.01
27/04/2007,0,0,0,0.1,29.8,0,0.01,0,0.5,3.5,0.4,21.7,3.8,0,5.5,6.3,0.1,20,0,0,3.1
28/04/2007,0,0,0,0,17.4,0,0.01,0,0,6.9,0,4.3,0.5,0,1.9,23.8,0,22.2,3.4,0.01,9.1
29/04/2007,0,0,0,0,1.6,0,0,0,0,17.3,0,0.1,0,0,0,0.4,0,2,0,0,9.2
30/04/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,2.6
1/05/2007,0,0,0,0,NA,NA,0,0,0,0,0,2,0,0,0.7,0,0,0,0.2,0,5.2
2/05/2007,0,1.4,0,0,NA,NA,0,0,0,0,0.6,4.6,0.01,0,6.4,3,0,0,12.6,0,0.1
3/05/2007,1.1,0,0,0,NA,NA,0.01,0,0,3.3,0,30.5,1.5,0,0.8,2.1,0,63.4,0.5,0,0.7
4/05/2007,0,0,0,0,NA,NA,0,0,0,0,0,7.2,0,0,0,1.4,0,0,0.2,0,2.3
5/05/2007,0,0,0,0,NA,NA,0,0,0,0,0,5.2,4,0,0.3,5.2,0,0,0,0,0
6/05/2007,0,0,0,0,NA,NA,0,0,0,0.9,0,0,4.6,0,9.6,20.7,0,24.3,0,0,0.2
7/05/2007,1.7,0,0,0,NA,NA,0,0,0,11.6,0,3,0.8,0,0.6,0.1,0,80.6,0,0.01,1.6
8/05/2007,0,0,0,0,NA,NA,0,0,0,12,1.7,5.3,0.4,0,0.4,2.8,0,23.4,7.4,0.01,4.2
9/05/2007,0,0,0,0,NA,NA,0,0,0,13.7,0,6.5,0.2,0,0.1,4.2,0,22.6,0,0,3.7
10/05/2007,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0
11/05/2007,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/05/2007,0,0,0,0,NA,NA,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0
13/05/2007,0,0,0,0,NA,NA,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0
14/05/2007,0,0,0,0,NA,NA,0,0,0,0,0,0.5,0,0,0,0,0,0,8.4,0,0
15/05/2007,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0
16/05/2007,0,0.1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/05/2007,0,0.2,0,0,NA,NA,0,0,0,5.7,0,3.8,0,0,0.4,0,0,32.4,8.1,0,0
18/05/2007,0,0,0,0,NA,NA,0,0,0,7.3,0,6.5,1.1,0,7.9,5.9,0.6,27.3,5.3,0,2.7
19/05/2007,0,0,0,0,NA,NA,0,0,0,21.1,0.3,0.7,0.5,0,0.1,13.2,0,15,13.1,0,0.2
20/05/2007,0,0,0,0.2,NA,NA,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0
21/05/2007,0,0,0,0,NA,NA,0,0,0,6.9,0,0.1,0,0,0,15,0,0.8,0,0,0
22/05/2007,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,2.7,0,0,1.6,0,0
23/05/2007,0,1.3,0,0,NA,NA,0,0,0,0,0,1,0,0,0,11.5,0,27.5,0.3,0,1.9
24/05/2007,2.2,0,0,0,NA,NA,0,0,0,4.8,0,4.5,2.6,0,5,6.2,0,0,4.6,0,0
25/05/2007,0,0,0,0,NA,NA,0,0,0,0.2,0,2.9,0,0,0,10.8,0,0,0.6,0,1.6
26/05/2007,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/05/2007,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
28/05/2007,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/05/2007,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
